target_cumulative_incidence	individuals_sampled	mu	prob_infected_donates	optimal_depth	achieved_prob	converged	relative_error	annual_reads
5e-5	50000	1e-6	1	309388204864	0.968	TRUE	0.01894736842105265	16088186652928
1e-4	50000	1e-6	1	130924285700	0.948	TRUE	0.002105263157894739	6808062856400
5e-4	50000	1e-6	1	22583308160	0.948	TRUE	0.002105263157894739	1174332024320
0.001	50000	1e-6	1	10963680800	0.944	TRUE	0.0063157894736842165	570111401600
1e-6	100000	1e-6	1	999999992550	5e-4	FALSE	0.9994736842105264	51999999612600
1e-5	100000	1e-6	1	999999992550	0.5655	FALSE	0.4047368421052631	51999999612600
5e-5	100000	1e-6	1	255262345074	0.928	TRUE	0.02315789473684201	13273641943848
1e-4	100000	1e-6	1	117168427892	0.95	TRUE	0	6092758250384
5e-4	100000	1e-6	1	21689000078	0.964	TRUE	0.014736842105263171	1127828004056
0.001	100000	1e-6	1	10857301412	0.932	TRUE	0.018947368421052532	564579673424
1e-6	2000	1e-7	1	999999992550	0.001	FALSE	0.9989473684210526	51999999612600
1e-5	2000	1e-7	1	999999992550	0.0285	FALSE	0.9700000000000001	51999999612600
5e-5	2000	1e-7	1	999999992550	0.1865	FALSE	0.8036842105263158	51999999612600
1e-4	2000	1e-7	1	999999992550	0.443	FALSE	0.53368421052631565	51999999612600
5e-4	2000	1e-7	1	500000012450	0.964	TRUE	0.014736842105263171	26000000647400
0.001	2000	1e-7	1	158195764794	0.948	TRUE	0.002105263157894739	8226179769288
1e-6	10000	1e-7	1	999999992550	0	FALSE	1	51999999612600
1e-5	10000	1e-7	1	999999992550	0.0015	FALSE	0.998421052631579	51999999612600
5e-5	10000	1e-7	1	999999992550	0.0825	FALSE	0.9131578947368421	51999999612600
1e-4	10000	1e-7	1	999999992550	0.539	FALSE	0.43263157894736837	51999999612600
5e-4	10000	1e-7	1	261887565186	0.962	TRUE	0.012631578947368433	13618153389672
0.001	10000	1e-7	1	119132147597	0.95	TRUE	0	6194871675044
1e-6	50000	1e-7	1	999999992550	0	FALSE	1	51999999612600
1e-5	50000	1e-7	1	999999992550	0	FALSE	1	51999999612600
5e-5	50000	1e-7	1	999999992550	0.005	FALSE	0.9947368421052631	51999999612600
1e-4	50000	1e-7	1	999999992550	0.679	FALSE	0.2852631578947368	51999999612600
5e-4	50000	1e-7	1	223529920295	0.95	TRUE	0	11623555855340
0.001	50000	1e-7	1	110573457133	0.968	TRUE	0.01894736842105265	5749819770916
1e-6	100000	1e-7	1	999999992550	0	FALSE	1	51999999612600
1e-5	100000	1e-7	1	999999992550	0	FALSE	1	51999999612600
5e-5	100000	1e-7	1	999999992550	5e-4	FALSE	0.9994736842105264	51999999612600
1e-4	100000	1e-7	1	999999992550	0.713	FALSE	0.24947368421052632	51999999612600
5e-4	100000	1e-7	1	221699133846	0.972	TRUE	0.023157894736842127	11528354959992
0.001	100000	1e-7	1	109742195866	0.954	TRUE	0.004210526315789478	5706594185032
1e-6	2000	1e-8	1	999999992550	0	FALSE	1	51999999612600
1e-5	2000	1e-8	1	999999992550	0	FALSE	1	51999999612600
5e-5	2000	1e-8	1	999999992550	0	FALSE	1	51999999612600
1e-4	2000	1e-8	1	999999992550	0	FALSE	1	51999999612600
5e-4	2000	1e-8	1	999999992550	0.032	FALSE	0.9663157894736841	51999999612600
0.001	2000	1e-8	1	999999992550	0.5875	FALSE	0.381578947368421	51999999612600
1e-6	10000	1e-8	1	999999992550	0	FALSE	1	51999999612600
1e-5	10000	1e-8	1	999999992550	0	FALSE	1	51999999612600
5e-5	10000	1e-8	1	999999992550	0	FALSE	1	51999999612600
1e-4	10000	1e-8	1	999999992550	0	FALSE	1	51999999612600
5e-4	10000	1e-8	1	999999992550	0.001	FALSE	0.9989473684210526	51999999612600
0.001	10000	1e-8	1	999999992550	0.7195	FALSE	0.24263157894736836	51999999612600
1e-6	50000	1e-8	1	999999992550	0	FALSE	1	51999999612600
1e-5	50000	1e-8	1	999999992550	0	FALSE	1	51999999612600
5e-5	50000	1e-8	1	999999992550	0	FALSE	1	51999999612600
1e-4	50000	1e-8	1	999999992550	0	FALSE	1	51999999612600
5e-4	50000	1e-8	1	999999992550	0	FALSE	1	51999999612600
0.001	50000	1e-8	1	999999992550	0.7825	FALSE	0.1763157894736842	51999999612600
1e-6	100000	1e-8	1	999999992550	0	FALSE	1	51999999612600
1e-5	100000	1e-8	1	999999992550	0	FALSE	1	51999999612600
5e-5	100000	1e-8	1	999999992550	0	FALSE	1	51999999612600
1e-4	100000	1e-8	1	999999992550	0	FALSE	1	51999999612600
5e-4	100000	1e-8	1	999999992550	0	FALSE	1	51999999612600
0.001	100000	1e-8	1	999999992550	0.81	FALSE	0.14736842105263148	51999999612600
1e-6	2000	1.2600000000000001e-5	1	999999992550	0.0255	FALSE	0.9731578947368421	51999999612600
1e-5	2000	1.2600000000000001e-5	1	999999992550	0.2025	FALSE	0.7868421052631579	51999999612600
5e-5	2000	1.2600000000000001e-5	1	999999992550	0.684	FALSE	0.2799999999999999	51999999612600
1e-4	2000	1.2600000000000001e-5	1	999999992550	0.8915	FALSE	0.06157894736842105	51999999612600
5e-4	2000	1.2600000000000001e-5	1	3356936110	0.95	TRUE	0	174560677720
0.001	2000	1.2600000000000001e-5	1	1299234781	0.952	TRUE	0.002105263157894739	67560208612
1e-6	10000	1.2600000000000001e-5	1	999999992550	0.101	FALSE	0.8936842105263159	51999999612600
1e-5	10000	1.2600000000000001e-5	1	999999992550	0.644	FALSE	0.3221052631578947	51999999612600
5e-5	10000	1.2600000000000001e-5	1	66654952263	0.954	TRUE	0.004210526315789478	3466057517676
1e-4	10000	1.2600000000000001e-5	1	17764898525	0.952	TRUE	0.002105263157894739	923774723300
5e-4	10000	1.2600000000000001e-5	1	2039107229	0.95	TRUE	0	106033575908
0.001	10000	1.2600000000000001e-5	1	943976200	0.952	TRUE	0.002105263157894739	49086762400
1e-6	50000	1.2600000000000001e-5	1	999999992550	0.3355	FALSE	0.6468421052631579	51999999612600
1e-5	50000	1.2600000000000001e-5	1	343765287703	0.968	TRUE	0.01894736842105265	17875794960556
5e-5	50000	1.2600000000000001e-5	1	23814978528	0.948	TRUE	0.002105263157894739	1238378883456
1e-4	50000	1.2600000000000001e-5	1	10742383656	0.966	TRUE	0.01684210526315791	558603950112
5e-4	50000	1.2600000000000001e-5	1	1772719172	0.934	TRUE	0.016842105263157794	92181396944
0.001	50000	1.2600000000000001e-5	1	876220622	0.96	TRUE	0.010526315789473694	45563472344
1e-6	100000	1.2600000000000001e-5	1	999999992550	0.4305	FALSE	0.5468421052631579	51999999612600
1e-5	100000	1.2600000000000001e-5	1	177074462956	0.934	TRUE	0.016842105263157794	9207872073712
5e-5	100000	1.2600000000000001e-5	1	20490544400	0.94	TRUE	0.010526315789473694	1065508308800
1e-4	100000	1.2600000000000001e-5	1	9557756256	0.956	TRUE	0.0063157894736842165	497003325312
5e-4	100000	1.2600000000000001e-5	1	1725482493	0.96	TRUE	0.010526315789473694	89725089636
0.001	100000	1.2600000000000001e-5	1	867175617	0.962	TRUE	0.012631578947368433	45093132084
